2,RB,Jonathan Stewart,CAR,18,6,17,62,0,1,1,-3,0,0,0,
2,RB,Khiry Robinson,NO,6,6,5,48,0,1,1,9,0,0,0,
2,RB,DeMarco Murray,PHI,18,6,13,2,0,5,5,53,0,0,0,
2,RB,Bilal Powell,NYJ,17,5,12,38,0,5,4,16,0,0,0,
2,RB,Lance Dunbar,DAL,6,5,1,8,0,5,3,45,0,0,0,
2,RB,Charles Sims,TB,11,5,8,38,0,3,3,14,0,0,0,
2,RB,Darren McFadden,DAL,12,5,10,31,0,2,2,21,0,0,0,
2,RB,Chris Polk,HOU,22,5,14,38,0,8,2,9,0,0,0,
2,RB,Jonathan Grimes,HOU,9,5,2,7,0,7,6,40,0,0,0,
2,RB,Theo Riddick,DET,7,5,1,5,0,6,5,41,0,1,0,
2,RB,Duke Johnson Jr.,CLE,12,4,12,43,0,0,0,0,0,0,0,
2,RB,Andre Williams,NYG,6,4,6,43,0,0,0,0,0,0,0,
2,RB,Bishop Sankey,TEN,14,4,12,42,0,2,0,0,0,0,0,
2,RB,Lamar Miller,MIA,16,4,10,14,0,6,5,28,0,0,0,
2,RB,Jeremy Hill,CIN,11,4,10,39,0,1,1,2,0,2,0,
2,RB,Josh Robinson,IND,10,4,5,12,0,5,5,27,0,0,0,
2,RB,Mike Tolbert,CAR,8,4,5,31,0,3,2,4,0,0,0,
2,RB,Ronnie Hillman,DEN,10,3,9,34,0,1,0,0,0,0,0,
2,RB,Tre Mason,LA,12,3,7,26,0,5,2,4,0,0,0,
2,RB,C.J. Anderson,DEN,13,3,12,27,0,1,1,2,0,0,0,
2,RB,Benny Cunningham,LA,7,3,1,0,0,6,4,27,0,0,0,
2,RB,C.J. Spiller,NO,4,3,3,7,0,1,1,19,0,0,0,
2,RB,Rashad Jennings,NYG,11,2,9,12,0,2,2,12,0,0,0,
2,RB,Jalston Fowler,TEN,2,2,1,3,0,1,1,19,0,0,0,
2,RB,Patrick DiMarco,ATL,1,2,0,0,0,1,1,19,0,0,0,
2,RB,Darren Sproles,PHI,5,2,1,-4,0,4,4,23,0,0,0,
2,RB,Mike Davis,SF,11,2,7,14,0,4,2,4,0,0,0,
2,RB,Ameer Abdullah,DET,7,2,6,9,0,1,1,9,0,0,0,
2,RB,Joique Bell,DET,6,2,4,2,0,2,2,16,0,0,0,
2,RB,Marcel Reece,OAK,2,2,0,0,0,2,1,16,0,0,0,
2,RB,Taiwan Jones,OAK,3,2,2,9,0,1,1,6,0,0,0,
2,RB,Jordan Todman,PIT,1,1,1,11,0,0,0,0,0,0,0,
2,RB,Kyle Juszczyk,BAL,1,1,0,0,0,1,1,11,0,0,0,
2,RB,Alfred Blue,HOU,6,1,5,6,0,1,1,4,0,0,0,
2,RB,Chris Thompson,WAS,1,1,0,0,0,1,1,10,0,0,0,
2,RB,Terrance West,TEN,3,1,3,10,0,0,0,0,0,1,0,
2,RB,Denard Robinson,JAC,1,1,1,9,0,0,0,0,0,0,0,
2,RB,Eddie Lacy,GB,3,1,3,9,0,0,0,0,0,0,0,
2,RB,Terron Ward,ATL,1,1,0,0,0,1,1,9,0,0,0,
2,RB,Rex Burkhead,CIN,2,1,0,0,0,2,1,8,0,0,0,
2,RB,Jacquizz Rodgers,CHI,2,1,2,8,0,0,0,0,0,0,0,
2,RB,Bobby Rainey,TB,1,1,0,0,0,1,1,8,0,0,0,
2,RB,Matt Asiata,MIN,2,1,2,8,0,0,0,0,0,0,0,
2,RB,Bruce Miller,SF,2,1,0,0,0,2,1,7,0,0,0,
2,RB,Javorius Allen,BAL,2,1,1,5,0,1,1,2,0,0,0,
2,RB,Jerick McKinnon,MIN,3,1,3,6,0,0,0,0,0,0,0,
2,RB,Jay Prosch,HOU,1,0,1,4,0,0,0,0,0,0,0,
2,RB,LeGarrette Blount,NE,2,0,2,4,0,0,0,0,0,0,0,
2,RB,Bernard Pierce,JAC,3,0,3,4,0,0,0,0,0,0,0,
2,RB,Jarryd Hayne,SF,2,0,2,3,0,0,0,0,0,0,0,
2,RB,Fozzy Whittaker,CAR,1,0,1,3,0,0,0,0,0,0,0,
2,RB,Brandon Bolden,NE,2,0,1,1,0,1,1,2,0,0,0,
2,RB,Kerwynn Williams,ARI,1,0,1,3,0,0,0,0,0,0,0,
2,RB,Michael Burton,DET,1,0,1,2,0,0,0,0,0,0,0,
2,RB,Travaris Cadet,NE,1,0,0,0,0,1,1,2,0,0,0,
2,RB,Branden Oliver,SD,1,0,1,2,0,0,0,0,0,0,0,
2,RB,Corey Grant,JAC,1,0,1,1,0,0,0,0,0,0,0,
2,RB,Ryan Hewitt,CIN,1,0,0,0,0,1,0,0,0,0,0,
2,RB,Derrick Coleman,SEA,1,0,0,0,0,1,1,0,0,0,0,
2,RB,Malcolm Johnson,CLE,1,0,0,0,0,1,0,0,0,0,0,
2,RB,Ryan Mathews,PHI,1,0,1,0,0,0,0,0,0,0,0,
3,RB,Devonta Freeman,ATL,35,37,30,141,3,5,5,52,0,0,0,
3,RB,Joseph Randle,DAL,16,28,14,87,3,2,2,18,0,0,0,
3,RB,LeGarrette Blount,NE,19,27,18,78,3,1,1,14,0,0,0,
3,RB,Chris Johnson,ARI,24,27,22,110,2,2,1,40,0,0,0,
3,RB,Jamaal Charles,KC,18,26,11,49,3,7,5,33,0,0,0,
3,RB,Adrian Peterson,MIN,20,25,20,126,2,0,0,0,0,0,0,
3,RB,Frank Gore,IND,16,21,14,86,2,2,1,8,0,0,0,
3,RB,Latavius Murray,OAK,27,21,26,139,1,1,1,10,0,0,0,
3,RB,Alfred Blue,HOU,31,20,31,139,1,0,0,0,0,0,0,
3,RB,Le'Veon Bell,PIT,27,19,19,62,1,8,7,70,0,0,0,
3,RB,Ryan Mathews,PHI,28,19,24,108,0,4,2,20,1,1,0,
3,RB,Karlos Williams,BUF,12,17,12,110,1,0,0,0,0,0,0,
3,RB,Mark Ingram,NO,19,16,14,50,1,5,5,49,0,0,0,
3,RB,Chris Thompson,WAS,13,15,2,29,0,11,8,57,1,0,0,
3,RB,Dion Lewis,NE,13,13,8,37,1,5,5,30,0,0,0,
3,RB,Antonio Andrews,TEN,14,12,12,49,1,2,1,12,0,0,0,
3,RB,Charles Sims,TB,8,11,6,11,0,2,2,41,1,0,0,
3,RB,Lance Dunbar,DAL,11,10,1,5,0,10,10,100,0,0,0,
3,RB,Thomas Rawls,SEA,17,10,16,104,0,1,0,0,0,0,0,
3,RB,Ameer Abdullah,DET,13,10,8,23,0,5,2,19,1,0,0,
3,RB,Darren Sproles,PHI,17,10,11,17,1,6,4,19,0,0,0,
3,RB,Darren McFadden,DAL,6,10,6,35,1,0,0,0,0,0,0,
3,RB,Andre Williams,NYG,14,9,14,29,1,0,0,0,0,0,0,
3,RB,Eddie Lacy,GB,13,9,10,46,0,3,3,41,0,0,0,
3,RB,LeSean McCoy,BUF,14,9,11,16,0,3,1,10,1,0,0,
3,RB,Giovani Bernard,CIN,17,8,13,49,0,4,3,34,0,0,0,
3,RB,Khiry Robinson,NO,9,8,7,12,1,2,2,8,0,0,0,
3,RB,Ronnie Hillman,DEN,8,8,7,13,1,1,1,3,0,0,0,
3,RB,Bilal Powell,NYJ,18,8,10,31,0,8,7,44,0,0,0,
3,RB,Matt Forte,CHI,23,7,20,74,0,3,0,0,0,0,0,
3,RB,Jalston Fowler,TEN,4,7,4,9,1,0,0,0,0,0,0,
3,RB,Theo Riddick,DET,10,7,0,0,0,10,8,66,0,0,0,
3,RB,Lamar Miller,MIA,10,6,7,38,0,3,3,27,0,0,0,
3,RB,Joique Bell,DET,11,6,10,6,1,1,1,-2,0,0,0,
3,RB,Carlos Hyde,SF,16,6,15,51,0,1,1,10,0,0,0,
3,RB,Zach Line,MIN,1,6,1,1,1,0,0,0,0,0,0,
3,RB,Rashad Jennings,NYG,14,6,11,32,0,3,3,25,0,0,0,
3,RB,Marcel Reece,OAK,3,6,1,1,0,2,1,55,0,0,0,
3,RB,Jonathan Stewart,CAR,15,5,14,52,0,1,0,0,0,0,0,
3,RB,Melvin Gordon,SD,15,5,14,51,0,1,0,0,0,0,0,
3,RB,James Starks,GB,18,5,17,32,0,1,1,19,0,0,0,
3,RB,Jonas Gray,MIA,9,5,9,49,0,0,0,0,0,0,0,
3,RB,Doug Martin,TB,14,5,14,46,0,0,0,0,0,0,0,
3,RB,Mike Tolbert,CAR,8,4,5,16,0,3,3,28,0,0,0,
3,RB,Danny Woodhead,SD,9,4,5,11,0,4,3,32,0,0,0,
3,RB,T.J. Yeldon,JAC,14,4,11,33,0,3,2,9,0,0,0,
3,RB,Dexter McCluster,TEN,7,4,5,7,0,2,1,35,0,0,0,
3,RB,David Johnson,ARI,10,4,7,25,0,3,3,16,0,0,0,
3,RB,Bishop Sankey,TEN,7,4,5,10,0,2,2,31,0,0,0,
3,RB,Matt Jones,WAS,11,4,11,38,0,0,0,0,0,1,0,
3,RB,Jonathan Grimes,HOU,10,4,6,19,0,4,4,19,0,0,0,
3,RB,Isaiah Crowell,CLE,10,4,10,36,0,0,0,0,0,0,0,
3,RB,Duke Johnson Jr.,CLE,11,4,4,3,0,7,6,32,0,0,0,
3,RB,James White,NE,6,3,2,8,0,4,4,26,0,0,0,
3,RB,Tre Mason,LA,14,3,9,16,0,5,1,15,0,0,0,
3,RB,Benny Cunningham,LA,3,3,1,12,0,2,2,18,0,0,0,
3,RB,Justin Forsett,BAL,17,3,10,13,0,7,4,16,0,0,0,
3,RB,C.J. Anderson,DEN,9,3,8,18,0,1,1,9,0,0,0,
3,RB,C.J. Spiller,NO,3,3,1,4,0,2,2,22,0,0,0,
3,RB,Branden Oliver,SD,9,3,8,26,0,1,0,0,0,0,0,
3,RB,Jay Prosch,HOU,4,2,3,24,0,1,0,0,0,0,0,
3,RB,Shane Vereen,NYG,9,2,6,23,0,3,0,0,0,0,0,
3,RB,Marshawn Lynch,SEA,6,2,5,14,0,1,1,9,0,0,0,
3,RB,Damien Williams,MIA,5,2,2,17,0,3,1,5,0,0,0,
3,RB,Fred Jackson,SEA,4,2,2,13,0,2,2,9,0,0,0,
3,RB,Jacquizz Rodgers,CHI,5,2,4,11,0,1,1,10,0,0,0,
3,RB,Jeremy Hill,CIN,12,2,12,21,0,0,0,0,0,0,0,
3,RB,Alfred Morris,WAS,6,2,6,19,0,0,0,0,0,0,0,
3,RB,Jerick McKinnon,MIN,7,2,6,18,0,1,0,0,0,0,0,
3,RB,Alonzo Harris,GB,2,2,2,17,0,0,0,0,0,0,0,
3,RB,Taiwan Jones,OAK,2,2,2,16,0,0,0,0,0,0,0,
3,RB,Matt Asiata,MIN,4,2,2,10,0,2,2,5,0,0,0,
3,RB,Corey Grant,JAC,4,1,2,6,0,2,1,8,0,0,0,
3,RB,Todd Gurley,LA,7,1,6,9,0,1,1,5,0,0,0,
3,RB,Fozzy Whittaker,CAR,1,1,0,0,0,1,1,14,0,0,0,
3,RB,Roy Helu,OAK,1,1,0,0,0,1,1,12,0,0,0,
3,RB,Javorius Allen,BAL,3,1,3,12,0,0,0,0,0,0,0,
3,RB,Kyle Juszczyk,BAL,3,1,0,0,0,3,2,11,0,0,0,
3,RB,Juwan Thompson,DEN,3,1,3,11,0,0,0,0,0,0,0,
3,RB,Mike Davis,SF,10,1,7,6,0,3,1,5,0,0,0,
3,RB,Toby Gerhart,JAC,3,1,3,10,0,0,0,0,0,0,0,
3,RB,Josh Robinson,IND,2,1,2,8,0,0,0,0,0,0,0,
3,RB,Stepfan Taylor,ARI,4,1,4,6,0,0,0,0,0,0,0,
3,RB,Lorenzo Taliaferro,BAL,4,1,3,0,0,1,1,6,0,0,0,
3,RB,Cameron Artis-Payne,CAR,3,1,3,6,0,0,0,0,0,0,0,
3,RB,Chris Polk,HOU,5,0,5,5,0,0,0,0,0,0,0,
3,RB,Bernard Pierce,JAC,4,0,1,1,0,3,2,3,0,0,0,
3,RB,Austin Johnson,NO,2,0,2,4,0,0,0,0,0,0,0,
3,RB,Patrick DiMarco,ATL,1,0,0,0,0,1,1,4,0,0,0,
3,RB,Darrel Young,WAS,1,0,1,2,0,0,0,0,0,0,0,
3,RB,DeAngelo Williams,PIT,1,0,1,2,0,0,0,0,0,0,0,
3,RB,Shaun Draughn,CLE,1,0,0,0,0,1,1,2,0,0,0,
3,RB,Zac Stacy,NYJ,4,0,2,3,0,2,2,-2,0,0,0,
3,RB,Charcandrick West,KC,1,0,0,0,0,1,0,0,0,0,0,
3,RB,Tyler Varga,IND,1,0,0,0,0,1,0,0,0,0,0,
3,RB,Anthony Dixon,BUF,5,-0,5,-1,0,0,0,0,0,0,0,
4,RB,Devonta Freeman,ATL,20,33,14,68,3,6,5,81,0,0,0,
4,RB,Chris Ivory,NYJ,31,23,29,166,1,2,0,0,0,0,0,
4,RB,Jeremy Hill,CIN,9,22,9,40,3,0,0,0,0,0,0,
4,RB,Le'Veon Bell,PIT,29,21,22,129,1,7,7,21,0,0,0,
4,RB,Doug Martin,TB,25,20,20,106,1,5,5,37,0,0,0,
4,RB,Duke Johnson Jr.,CLE,18,18,8,31,0,10,9,85,1,0,0,
4,RB,C.J. Spiller,NO,7,17,2,10,0,5,5,99,1,0,0,
4,RB,Ronnie Hillman,DEN,12,17,11,103,1,1,1,5,0,0,0,
4,RB,Todd Gurley,LA,21,16,19,146,0,2,2,15,0,0,0,
4,RB,Matt Forte,CHI,29,16,25,91,0,4,4,64,0,1,0,
4,RB,Adrian Peterson,MIN,22,15,16,81,1,6,4,13,0,0,0,
4,RB,Rashad Jennings,NYG,11,15,9,38,0,2,2,54,1,0,0,
4,RB,Justin Forsett,BAL,28,15,27,150,0,1,0,0,0,0,0,
4,RB,Terron Ward,ATL,20,15,19,72,1,1,1,18,0,0,0,
4,RB,Jamaal Charles,KC,17,14,11,75,0,6,6,70,0,0,0,
4,RB,David Johnson,ARI,13,14,3,18,0,10,4,63,1,1,0,
4,RB,Danny Woodhead,SD,12,14,8,54,0,4,4,84,0,0,0,
4,RB,Karlos Williams,BUF,22,13,18,40,0,4,3,30,1,0,0,
4,RB,Mark Ingram,NO,24,13,17,77,0,7,6,51,0,0,0,
4,RB,Isaiah Crowell,CLE,15,12,12,63,0,3,3,62,0,0,0,
