10,PK,Graham Gano,CAR,9,2,0,3,0,
10,PK,Andrew Franks,MIA,8,2,0,2,0,
10,PK,Steven Hauschka,SEA,8,2,0,2,0,
10,PK,Greg Zuerlein,LA,7,2,0,1,0,
10,PK,Mike Nugent,CIN,6,2,0,0,0,
10,PK,Matt Prater,DET,6,2,0,0,2,
10,PK,Dan Bailey,DAL,6,2,1,0,0,
10,PK,Randy Bullock,NYJ,5,1,0,2,0,
10,PK,Caleb Sturgis,PHI,5,1,1,2,0,
10,PK,Connor Barth,TB,4,1,1,1,0,
10,PK,Ryan Succop,TEN,4,1,0,1,0,
10,PK,Nick Novak,HOU,4,1,0,1,0,
10,PK,Mason Crosby,GB,4,1,1,1,0,
10,PK,Travis Coons,CLE,3,1,0,0,1,
10,PK,Kai Forbath,NO,2,0,0,2,0,
10,PK,Sebastian Janikowski,OAK,2,0,0,2,0,
10,PK,Justin Tucker,BAL,2,0,1,2,0,
10,PK,Brandon McManus,DEN,1,0,0,1,0,
10,PK,Jordan Gay,BUF,0,0,0,0,0,
11,PK,Mason Crosby,GB,16,5,0,1,0,
11,PK,Graham Gano,CAR,14,3,0,5,0,
11,PK,Jason Myers,JAC,13,4,0,1,0,
11,PK,Justin Tucker,BAL,10,3,2,1,0,
11,PK,Matt Prater,DET,10,3,0,1,0,
11,PK,Chandler Catanzaro,ARI,10,2,0,4,0,
11,PK,Cairo Santos,KC,9,2,0,3,1,
11,PK,Connor Barth,TB,9,1,0,6,0,
11,PK,Robbie Gould,CHI,9,3,0,0,0,
11,PK,Stephen Gostkowski,NE,8,2,1,2,0,
11,PK,Phil Dawson,SF,7,2,0,1,0,
11,PK,Mike Nugent,CIN,7,1,0,4,0,
11,PK,Dan Carpenter,BUF,7,2,1,1,0,
11,PK,Ryan Succop,TEN,7,2,1,1,0,
11,PK,Sebastian Janikowski,OAK,7,2,0,1,0,
11,PK,Dan Bailey,DAL,6,1,0,3,0,
11,PK,Nick Novak,HOU,6,1,0,3,0,
11,PK,Adam Vinatieri,IND,6,1,0,3,0,
11,PK,Randy Bullock,NYJ,5,1,0,2,0,
11,PK,Caleb Sturgis,PHI,5,1,0,2,0,
11,PK,Brandon McManus,DEN,5,1,0,2,0,
11,PK,Steven Hauschka,SEA,5,1,0,2,2,
11,PK,Matt Bryant,ATL,3,0,1,3,0,
11,PK,Josh Lambo,SD,3,1,0,0,0,
11,PK,Dustin Hopkins,WAS,2,0,0,2,0,
11,PK,Andrew Franks,MIA,2,0,0,2,0,
11,PK,Greg Zuerlein,LA,1,0,1,1,1,
11,PK,Blair Walsh,MIN,1,0,0,1,1,
11,PK,Jordan Gay,BUF,0,0,0,0,0,
12,PK,Graham Gano,CAR,15,4,1,3,0,
12,PK,Adam Vinatieri,IND,13,4,0,1,1,
12,PK,Jason Myers,JAC,13,4,0,1,1,
12,PK,Cairo Santos,KC,12,3,1,3,0,
12,PK,Chris Boswell,PIT,10,3,0,1,0,
12,PK,Travis Coons,CLE,9,2,1,3,0,
12,PK,Justin Tucker,BAL,9,2,0,3,0,
12,PK,Matt Prater,DET,9,1,0,6,0,
12,PK,Randy Bullock,NYJ,8,1,0,5,0,
12,PK,Blair Walsh,MIN,8,2,1,2,0,
12,PK,Dustin Hopkins,WAS,8,2,1,2,0,
12,PK,Mason Crosby,GB,7,2,0,1,0,
12,PK,Mike Nugent,CIN,7,1,0,4,0,
12,PK,Chandler Catanzaro,ARI,7,2,0,1,1,
12,PK,Josh Lambo,SD,7,1,0,4,0,
12,PK,Phil Dawson,SF,7,2,0,1,0,
12,PK,Stephen Gostkowski,NE,6,1,0,3,0,
12,PK,Kai Forbath,NO,6,2,0,0,0,
12,PK,Dan Bailey,DAL,6,2,0,0,0,
12,PK,Connor Barth,TB,6,2,1,0,1,
12,PK,Sebastian Janikowski,OAK,6,1,0,3,0,
12,PK,Brandon McManus,DEN,6,1,1,3,0,
12,PK,Nick Novak,HOU,6,1,0,3,0,
12,PK,Robbie Gould,CHI,5,1,0,2,0,
12,PK,Dan Carpenter,BUF,4,1,0,1,1,
12,PK,Shayne Graham,ATL,4,1,0,1,0,
12,PK,Steven Hauschka,SEA,3,0,0,3,1,
12,PK,Caleb Sturgis,PHI,2,0,1,2,0,
12,PK,Andrew Franks,MIA,2,0,0,2,1,
