15,DF,New York,NYJ,10,2,0,4,0,0,133,195,328,
15,DF,Minnesota,MIN,9,5,1,1,0,0,94,231,325,
15,DF,Houston,HOU,7,3,1,1,0,0,50,160,210,
15,DF,Indianapolis,IND,7,3,1,1,0,0,155,173,328,
15,DF,Denver,DEN,7,3,0,2,0,0,23,380,403,
15,DF,Pittsburgh,PIT,6,2,1,1,0,0,104,296,400,
15,DF,Oakland,OAK,6,2,1,1,0,0,103,204,307,
15,DF,San Francisco,SF,6,4,1,0,0,0,68,192,260,
15,DF,New York,NYG,5,3,1,0,0,0,171,340,511,
15,DF,Washington,WAS,5,5,0,0,0,0,240,235,475,
15,DF,Miami,MIA,5,1,0,2,0,0,140,311,451,
15,DF,Seattle,SEA,5,3,0,1,0,0,94,161,255,
15,DF,San Diego,SD,5,3,1,0,0,0,44,216,260,
15,DF,New Orleans,NO,5,3,1,0,0,0,150,254,404,
15,DF,Tennessee,TEN,4,2,1,0,0,0,93,267,360,
15,DF,Los Angeles,LA,4,0,1,1,0,0,146,363,509,
15,DF,Dallas,DAL,4,2,0,1,0,0,73,299,372,
15,DF,Atlanta,ATL,4,2,0,1,0,0,85,297,382,
15,DF,Carolina,CAR,4,0,1,1,0,0,161,245,406,
15,DF,Buffalo,BUF,3,1,1,0,0,0,123,319,442,
15,DF,Baltimore,BAL,3,3,0,0,0,0,113,171,284,
15,DF,Jacksonville,JAC,3,1,0,1,0,0,83,246,329,
15,DF,Tampa Bay,TB,2,2,0,0,0,0,98,234,332,
15,DF,Cleveland,CLE,2,2,0,0,0,0,182,249,431,
15,DF,Philadelphia,PHI,2,2,0,0,0,0,230,274,504,
15,DF,Detroit,DET,1,1,0,0,0,0,69,341,410,
15,DF,Chicago,CHI,1,1,0,0,0,0,129,231,360,
16,DF,Arizona,ARI,29,9,3,1,2,0,101,155,256,
16,DF,Minnesota,MIN,16,4,0,3,1,0,91,302,393,
16,DF,Los Angeles,LA,16,4,2,1,1,0,59,289,348,
16,DF,Washington,WAS,15,5,2,0,1,0,45,380,425,
16,DF,Houston,HOU,15,1,3,1,1,0,30,234,264,
16,DF,Indianapolis,IND,10,6,0,1,0,1,82,329,411,
16,DF,New England,NE,9,1,1,0,1,0,143,296,439,
16,DF,Dallas,DAL,7,3,1,1,0,0,236,179,415,
16,DF,Chicago,CHI,7,1,2,1,0,0,104,295,399,
16,DF,Baltimore,BAL,7,3,0,2,0,0,110,220,330,
16,DF,New Orleans,NO,6,2,0,2,0,0,65,368,433,
16,DF,Green Bay,GB,6,2,1,1,0,0,121,269,390,
16,DF,San Diego,SD,5,3,0,1,0,0,106,204,310,
16,DF,Detroit,DET,5,3,1,0,0,0,121,225,346,
16,DF,Oakland,OAK,5,1,1,0,0,1,72,277,349,
16,DF,Cincinnati,CIN,5,3,1,0,0,0,113,299,412,
16,DF,Buffalo,BUF,4,0,1,1,0,0,121,186,307,
16,DF,Carolina,CAR,4,2,1,0,0,0,77,306,383,
16,DF,Atlanta,ATL,4,2,1,0,0,0,155,142,297,
16,DF,New York,NYJ,4,2,0,1,0,0,63,231,294,
16,DF,Denver,DEN,4,2,1,0,0,0,108,200,308,
16,DF,New York,NYG,3,3,0,0,0,0,218,168,386,
16,DF,Tennessee,TEN,3,1,1,0,0,0,128,207,335,
16,DF,Cleveland,CLE,3,1,0,1,0,0,136,125,261,
16,DF,Miami,MIA,2,2,0,0,0,0,100,177,277,
16,DF,Philadelphia,PHI,2,2,0,0,0,0,67,365,432,
16,DF,San Francisco,SF,2,2,0,0,0,0,87,301,388,
16,DF,Kansas City,KC,2,0,0,1,0,0,232,136,368,
16,DF,Tampa Bay,TB,1,1,0,0,0,0,174,156,330,
16,DF,Pittsburgh,PIT,1,1,0,0,0,0,121,274,395,
16,DF,Jacksonville,JAC,1,1,0,0,0,0,135,412,547,
16,DF,Seattle,SEA,0,0,0,0,0,0,102,103,205,
17,DF,Houston,HOU,22,8,2,2,1,0,32,239,271,
17,DF,Pittsburgh,PIT,15,7,2,2,0,0,86,240,326,
17,DF,Minnesota,MIN,15,5,1,1,1,0,76,291,367,
17,DF,San Diego,SD,12,2,3,2,0,0,210,301,511,
17,DF,Indianapolis,IND,12,4,0,1,1,0,137,137,274,
17,DF,Detroit,DET,11,5,0,3,0,0,111,245,356,
17,DF,Oakland,OAK,11,1,0,2,1,0,189,159,348,
17,DF,Philadelphia,PHI,10,2,1,0,1,0,208,302,510,
17,DF,Washington,WAS,10,4,1,2,0,0,100,435,535,
17,DF,Kansas City,KC,10,6,0,1,0,1,48,194,242,
17,DF,Tampa Bay,TB,8,4,2,0,0,0,111,293,404,
17,DF,Carolina,CAR,8,2,1,2,0,0,77,325,402,
17,DF,Seattle,SEA,8,2,0,3,0,0,27,213,240,
17,DF,Buffalo,BUF,7,1,0,3,0,0,122,181,303,
17,DF,Green Bay,GB,7,3,1,1,0,0,151,99,250,
17,DF,Cleveland,CLE,6,0,1,2,0,0,30,349,379,
17,DF,New York,NYG,5,1,1,1,0,0,120,320,440,
17,DF,Cincinnati,CIN,5,1,0,2,0,0,59,292,351,
17,DF,New Orleans,NO,5,1,1,1,0,0,87,334,421,
17,DF,Denver,DEN,5,3,0,1,0,0,110,228,338,
17,DF,Chicago,CHI,4,4,0,0,0,0,67,298,365,
17,DF,Jacksonville,JAC,4,2,0,1,0,0,160,249,409,
17,DF,New York,NYJ,4,2,1,0,0,0,113,182,295,
17,DF,Los Angeles,LA,3,1,0,1,0,0,108,354,462,
17,DF,Baltimore,BAL,3,3,0,0,0,0,145,160,305,
17,DF,Dallas,DAL,3,1,0,0,0,1,146,304,450,
17,DF,Tennessee,TEN,3,1,0,1,0,0,127,207,334,
17,DF,Atlanta,ATL,2,0,1,0,0,0,67,323,390,
17,DF,Miami,MIA,2,2,0,0,0,0,70,140,210,
17,DF,Arizona,ARI,1,1,0,0,0,0,145,225,370,
17,DF,New England,NE,1,1,0,0,0,0,96,350,446,
17,DF,San Francisco,SF,0,0,0,0,0,0,133,231,364,
